Soil_Type,Fertility,Photoperiod,N-P-K Ratio,Temperature,Rainfall,pH,Light_Hours,Light_Intensity,Rh,Nitrogen,Phosphorus,Potassium,Yield,Category_pH,Season,Name
Loamy,moderate,Short Day Period,10:10:10,20.22620219,671.9403985,5.444409712,6.975254463,388.9738585,63.73608585,200.6946963,83.72166963,193.3009996,29.37248274,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.95021182,626.4250067,5.490596388,7.086200454,417.1448631,70.32201673,203.851451,69.02476589,164.0268716,28.99728404,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.00499519,693.6886776,5.538826471,6.562841364,372.3134291,72.29236492,209.3356406,72.51301839,212.9233041,29.36531479,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,24.53059728,665.0332791,5.434284301,7.272992249,344.6093943,70.36799861,172.3117197,76.53225613,188.1864384,29.37494505,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.82903279,694.2167553,5.174527808,7.134430283,385.6208077,67.23731659,221.1134233,84.76557491,197.29563,28.95927737,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,17.2097961,616.8991229,5.516205676,6.461455698,408.32021,67.45704584,220.5902508,94.91402443,176.9095995,29.24410401,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.74445782,648.5137134,5.341718401,6.630780322,375.1610053,65.80388999,214.0374665,83.90198286,203.3176076,29.95955477,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.56323358,622.7603876,5.490682742,6.693211309,467.7057341,71.95932554,225.2027198,78.27251664,210.7168208,29.23949456,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.55838864,724.5698625,5.632674298,7.287186244,415.8636719,69.05331487,200.0039861,96.04951429,207.5211363,28.99329359,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,17.09949172,602.1425354,5.708276347,7.711092229,437.2821299,69.08532329,183.0160176,78.13703438,182.3599278,29.56857621,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.63245289,624.4253997,5.234224487,7.042276125,406.087415,70.1991609,197.8752524,99.58718398,187.0743197,29.41991453,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,22.63749589,664.6556764,5.392318242,6.457400368,320.9006604,69.9674517,203.4471415,82.2204856,155.2457428,29.79219642,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,16.18375345,588.9483535,5.770583148,6.562815805,407.0435768,75.33870892,199.2079461,73.32357423,190.8792518,29.06736235,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.93871685,668.2959237,5.658770286,6.710933363,371.2520464,72.96996221,223.293538,95.51989022,210.539927,29.16651323,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,17.37389248,614.9172901,5.611698888,7.156727252,371.7502928,71.43940723,211.2009042,89.96149677,200.0080245,29.64527929,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,22.81706388,636.0231661,5.580230859,7.391234381,442.616932,71.00523821,190.7148934,74.08459541,198.6734105,29.11602212,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.24547865,642.8471054,5.542788984,6.908108844,398.248908,74.48471212,214.621578,83.59553039,173.8568114,29.08117848,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,22.78685777,686.1592833,5.628583698,7.068148805,382.4288023,67.95676412,232.0073842,84.87187067,194.2669817,29.5929119,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.73798698,714.5738189,5.768969305,7.01363762,390.7037544,72.62585482,200.7095373,79.10126887,192.8080966,29.49011681,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,22.91999021,638.4993161,5.448119997,7.123491297,393.4308439,68.88217984,227.9155493,85.36260059,176.3885316,29.27023455,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.99534281,656.1819021,5.478772246,7.394859178,383.439661,70.34615119,184.424127,86.03277251,184.1687722,29.16025236,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.54440466,575.3852788,5.689606615,7.132364567,341.7384029,70.80695608,187.8993942,96.44467884,188.9934284,29.25864071,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.29949768,777.4152208,5.7990588,6.952834087,430.2985681,73.76749975,223.7032048,81.97383822,165.700521,29.51862252,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,17.23901227,593.9123789,5.581396937,7.125617319,340.1189803,70.42790147,220.1869135,88.30059829,219.2974909,29.14818562,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.48904161,722.428608,5.489429493,6.989760476,413.4490347,70.22866354,153.0651529,85.07113885,157.5118178,29.51446553,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.49396021,603.732924,5.849043407,6.96362523,427.6686243,72.56820823,201.0421866,93.03365554,186.1916896,28.70404655,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,17.65484644,700.6273734,5.65998443,7.421631517,405.5894219,73.41701859,212.2038942,86.55012453,184.1283028,29.18870766,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.37820918,624.8655793,5.928834048,6.422523082,403.9849359,69.09450767,200.312529,84.50376698,158.0927299,29.5711081,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.0592892,621.2772354,5.456708025,6.835512075,376.390893,73.91838144,193.5154102,76.87463695,202.0974571,29.13551779,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.59150172,630.0676253,5.373515236,7.318294076,383.7400417,67.42043629,183.6328442,74.59002876,207.5545054,29.41031721,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.30779354,643.8225285,5.590298753,6.891553992,412.4634943,62.33320937,218.2188993,79.38208832,185.7981763,29.01528343,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.59674903,702.7210644,5.48002978,6.356128411,464.0954702,77.23069401,190.117321,91.94321698,195.8241471,29.04151822,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.92918789,530.0448873,5.395066404,6.867088894,419.2612346,65.57282715,180.9501467,90.44034776,171.2586658,29.03043943,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,22.23483976,625.1160418,5.625882968,6.36484082,363.4699724,67.33095506,215.2387393,82.37017933,189.9259344,29.1541306,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,17.91014397,550.2994067,5.900592932,7.598374545,394.432707,74.38564931,196.3258129,80.02219458,198.0792218,28.92705832,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.51418064,697.0883242,5.672066979,6.794078962,366.6834433,69.85639181,214.4996161,94.26462892,198.4275259,29.28124656,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.35328592,615.3643982,5.553957055,7.167750473,385.6086423,70.37733156,182.9949694,81.98115203,209.9676197,29.5360066,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.35856709,689.5489092,5.848148864,7.20718957,411.6492131,71.48218302,228.4455637,89.41462567,186.8163609,28.68874809,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.01195397,708.6242362,5.99045739,7.024565947,342.563315,73.59566374,210.0815228,85.12229476,180.333883,28.84988177,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.95474199,656.5412358,5.756322128,6.985665828,398.6276758,72.05934148,210.5281302,83.30139669,200.8911425,29.29245971,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.96221564,662.6559807,5.501245816,7.504343417,393.0331246,74.51986473,202.5300615,108.6813429,206.6713281,29.21635824,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.00548927,732.0891119,5.34233587,7.160297457,419.7036588,64.71890057,195.558693,70.04678808,169.4148713,29.40341672,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.48552294,682.2130807,5.574310495,7.294464017,395.7479224,66.35316635,195.3145756,81.29982161,197.3588247,28.73934556,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,23.07241841,692.291158,5.585243278,6.954473591,363.5286798,61.58663229,192.1770539,62.96779425,193.4054583,29.04633532,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.53683126,768.1653269,5.578673045,6.701469012,421.9886083,62.9324212,191.9355082,80.38316364,186.499261,29.07063003,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.00803367,592.9936946,5.753874674,7.070341785,356.3051715,68.25071411,199.3586657,81.67806399,203.2107943,29.6366151,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,22.04238362,704.0358065,5.607997971,6.706477917,417.7186969,66.02298645,182.9266333,101.611176,244.786232,29.03456581,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.81584187,709.9426557,5.5060061,7.103522865,378.2418287,69.29012915,203.4243318,87.08198257,208.3809521,29.02197245,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,22.53217375,582.8125765,5.495742602,6.891257257,412.914528,68.69118801,205.1321387,84.0058178,172.1375496,28.77571903,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.80818687,610.0924678,5.374810547,6.907640118,424.2694275,67.70491749,234.3439558,94.3175057,218.4318626,28.40772137,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.56662152,734.3744549,5.710279396,6.589195518,383.061037,69.55524875,201.2848361,71.25017857,223.2783183,29.3460039,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.64237627,653.266737,5.473436931,6.894358645,398.603955,67.80943814,235.1432148,82.15229171,174.459513,29.05331713,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.72173461,691.1437175,5.890367877,6.172210456,368.0227832,71.91233993,184.7719954,82.27209352,163.4060994,29.30708771,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.33458469,543.5006352,5.496970203,7.077917997,386.0437194,68.79906307,182.7440487,75.58181396,202.5687401,29.26624947,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.41818597,656.7966879,5.528457701,6.79088595,473.4643569,71.90120773,202.3397383,85.64584736,222.1656253,29.33541344,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,16.47079168,650.1650323,5.673492035,6.751977271,369.3126838,73.08302024,219.8543937,75.66139356,205.6985284,29.40572341,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.71669496,575.7929719,5.646510456,6.984298024,425.6438907,75.88332199,213.458123,84.38452972,191.5170774,29.23503809,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.31521635,611.7720952,5.361835525,6.750559141,321.6324097,71.39472558,169.2252759,89.01970148,180.2911904,29.57287815,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,22.50068759,617.7649613,5.538798864,7.073873099,348.2843989,68.82021595,182.1269386,76.0080212,169.4057887,29.58941634,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.20900658,678.8218738,5.706264524,7.253069987,388.0690266,63.08758354,180.8184563,77.58186213,167.6417729,28.80108453,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.93184355,746.0838359,5.348978755,6.844059802,411.0783227,70.14055024,184.0482504,84.33093655,213.4290741,29.67347045,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,15.97042379,553.0082318,5.600200557,7.083848479,483.3735207,75.01061048,230.0611637,92.20736744,193.2564597,29.02162122,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.54821317,679.3155951,5.785018294,7.223929175,451.3151162,65.06400932,196.9517664,84.86143489,202.1083231,29.56440149,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,16.59976197,565.8955391,5.909522533,7.42648503,362.6444937,69.30870199,236.6201904,90.90944907,161.0317151,29.46454984,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.99615747,619.6021415,5.413579668,6.822769712,391.4251129,69.20570595,199.8268118,98.35869626,202.4923542,29.29027246,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.23136463,641.9047201,5.600722044,7.427593003,431.1059841,69.64149194,177.7808905,69.70547803,192.2935869,29.13194778,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,17.84506338,612.6402464,5.3491162,7.272802543,396.6845556,73.62001631,186.4073001,90.70904767,164.9236098,29.17938676,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.54052326,666.3189828,5.26114615,7.09712056,419.5251132,70.34551785,175.4415276,86.95146117,223.8315411,29.4774844,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.86361225,689.6995419,5.309975387,7.263419692,495.6961786,70.66818477,205.8864428,83.70621273,203.1643698,29.38153321,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.69182944,638.5327426,5.451017831,7.184297675,421.8468917,74.0532489,193.5259902,85.75297597,181.6194662,29.47976066,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.79919271,650.4748268,5.469105957,7.288599047,428.3245728,73.76513877,191.5471572,90.63475109,204.1142387,27.9717226,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.99433744,687.1022554,5.699592962,7.62315024,415.615462,75.60556625,211.3527988,87.01708917,164.2168544,29.829889,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,17.92120546,619.8133866,5.822594493,6.739560043,414.8314981,77.52286111,181.5395768,84.81141259,205.7337768,29.58501346,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.47185124,671.4198267,5.862118911,6.528109446,343.230117,69.47396498,176.4703539,85.89669941,209.0622028,29.61707209,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.66356077,652.0146384,5.759482605,6.710505017,422.6829677,73.49490185,225.6574641,80.17928594,163.1374079,29.31121044,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.66042386,651.7377347,5.563937925,6.934892911,392.1304341,66.36505823,235.1039173,97.12798588,154.2169156,29.16776598,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.96103121,587.3475832,5.539659078,7.024636343,373.9184103,66.38582132,203.6495907,91.56005615,211.9044392,28.81612898,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.3377535,634.4844051,5.673071584,7.185505514,375.3005712,70.12934144,199.584269,88.90917014,219.7480217,29.30722359,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,16.29883518,590.35537,5.623315982,6.759172824,372.8228904,70.1585027,224.2762599,88.94502179,167.8349953,29.43435496,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.57439178,594.2652999,5.823588814,7.707202726,421.6070828,67.68500827,205.3784304,87.62937569,142.9582425,28.60278661,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.42720429,695.5924416,5.600216758,6.892509454,362.2447348,71.34706106,175.087695,81.89428575,214.032581,29.39904085,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.45714559,672.7851769,5.459745092,7.16563554,341.1187204,76.0757723,191.1406647,80.42805338,183.1141109,28.82784669,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.86981465,676.5907886,5.425981355,6.818958784,359.5412467,68.15994002,211.865873,79.2049779,167.3948987,28.99447467,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,17.73603895,550.8740931,5.557624435,7.47766173,412.4592232,72.70945469,196.0765075,89.96755819,225.5774488,29.00580668,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.57049813,655.1367069,5.463251392,7.668218971,444.4730091,69.86586784,185.8271631,85.01575347,180.5641949,29.02854511,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,16.97439867,735.9828229,5.267218868,7.471475457,330.3910983,70.98879127,192.0961403,93.65935679,168.4472938,28.9778241,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.17443005,617.7241993,5.753196779,7.026969902,405.325287,73.43508624,205.7889249,84.01910282,207.6181868,29.26845131,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,16.6471112,610.0045189,5.896792998,7.474350473,432.2359861,63.01556961,206.5400106,92.70654516,215.1336322,29.28847225,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,24.68633053,711.641148,5.409492207,6.432917654,436.3008329,70.49961872,191.8515206,70.07278213,177.1500835,29.1212658,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,17.83189351,616.8928132,5.35332831,7.43965914,411.6889748,72.257241,185.0254979,74.36964482,158.8875888,29.4424901,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.82662177,635.8260748,5.380835983,7.115532136,430.7333242,75.41160324,217.6587273,91.05832238,198.8402532,29.40672407,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.52941299,689.850266,5.991143982,6.920783385,357.1645658,66.92981224,202.9150567,67.5028158,198.877565,29.32380985,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.72080473,665.7822965,5.768020356,7.232835131,414.9628323,68.17398369,217.0038092,63.13412529,186.196846,29.04631954,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.72057057,630.4418624,5.135914903,7.608224917,450.9894233,68.36267237,188.6590141,88.26679913,196.8935881,29.62125693,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,23.12711626,612.0087897,5.387079524,7.066687481,390.8661803,68.10124343,185.2395724,78.7568714,195.9422507,28.48139077,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,22.73878886,617.8905585,5.542080256,5.982744778,393.0421696,66.80557616,181.7819295,75.00336153,183.0629284,30.21036986,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,21.86973834,648.9276115,5.357698226,6.931262924,371.2395911,74.86103265,167.0962042,83.60890313,194.4922527,29.71622728,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,19.4803482,685.1596774,5.406416064,6.856879755,391.0802612,65.88224635,191.7289646,77.57595654,205.1821519,29.75601433,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,20.46802294,606.1386735,5.471619877,7.079395158,404.067386,75.50133271,192.2559271,78.58385714,164.8261742,29.07594153,low_acidic,Fall,Potatoes
Loamy,moderate,Short Day Period,10:10:10,18.13378929,615.0516269,5.103282844,6.614311921,425.6786323,74.0420155,189.2593333,87.64859491,188.3448674,29.07024514,low_acidic,Fall,Potatoes
